3055,3530,1927,2374
2203,3546,1815,2546
2017,3494,1761,2719
2395,3380,1749,2876
2105,3212,1782,3007
2349,3012,1850,3114
1495,2770,1947,3209
2037,2503,2065,3309
2628,2225,2205,3407
1836,2012,2370,3465
1824,1890,2549,3458
1605,1831,2729,3382
1995,1819,2901,3250
2106,1851,3064,3065
2243,1923,3209,2833
2041,2024,3325,2567
2040,2147,3419,2282
2121,2294,3460,2046
2529,2464,3436,1905
2418,2642,3354,1832
1983,2807,3224,1812
2324,2949,3051,1838
2869,3068,2844,1901
2277,3172,2609,1998
2311,3278,2353,2115
1944,3380,2097,2257
2175,3447,1915,2425
2180,3451,1817,2607
2781,3386,1776,2787
2538,3260,1790,2960
1920,3085,1846,3113
2523,2866,1937,3251
2600,2613,2051,3372
2658,2338,2188,3475
2481,2084,2350,3542
1651,1923,2530,3547
2206,1836,2704,3489
2525,1805,2855,3372
2123,1821,2980,3197
2259,1878,3086,2976
1887,1968,3191,2714
2008,2078,3303,2430
1626,2214,3390,2155
2024,2372,3416,1971
2163,2550,3374,1869
2191,2731,3266,1824
1779,2906,3105,1830
1704,3065,2896,1881
1863,3207,2651,1968
1521,3331,2381,2079
1929,3436,2116,2213
1769,3504,1922,2368
2547,3515,1806,2541
1863,3461,1751,2719
1404,3354,1739,2880
2063,3190,1769,3019
2055,2982,1838,3135
2250,2735,1934,3243
2261,2466,2051,3349
1641,2192,2190,3438
1901,1984,2351,3479
2311,1866,2534,3461
2302,1807,2724,3376
1829,1803,2895,3234
1793,1844,3051,3039
2200,1922,3192,2793
2550,2025,3311,2517
1998,2152,3392,2234
2107,2304,3422,2012
2438,2480,3398,1880
2154,2663,3319,1817
2148,2829,3194,1802
2340,2967,3020,1836
1737,3082,2807,1909
1456,3191,2565,2011
1471,3298,2305,2137
1678,3399,2055,2288
1543,3461,1884,2460
1717,3460,1791,2649
2034,3391,1759,2832
1671,3257,1779,2996
1658,3061,1846,3147
1674,2819,1946,3281
1797,2549,2070,3398
2218,2268,2218,3495
2083,2035,2390,3552
2157,1894,2577,3553
2338,1823,2749,3487
1929,1808,2890,3349
2015,1841,3005,3151
1918,1910,3118,2902
2491,2005,3235,2622
2468,2125,3343,2330
2079,2270,3410,2079
2201,2441,3420,1919
1966,2626,3362,1839
1603,2804,3244,1812
2128,2974,3062,1834
2058,3126,2831,1900
2424,3261,2567,1998
1410,3378,2292,2120
2093,3474,2043,2263
2456,3525,1877,2428
2227,3517,1784,2610
2128,3447,1744,2788
1561,3317,1746,2943
2056,3127,1796,3075
1258,2889,1881,3192
1448,2624,1991,3302
1563,2343,2125,3403
2441,2085,2284,3473
2082,1924,2465,3487
1745,1843,2653,3441
1919,1813,2834,3327
1840,1836,2999,3148
1929,1900,3147,2914
1970,1995,3272,2645
2341,2116,3365,2356
2242,2264,3411,2096
1915,2431,3407,1927
2627,2616,3348,1842
2301,2791,3241,1806
2343,2940,3081,1822
2063,3066,2878,1886
2300,3181,2641,1974
2136,3292,2385,2098
1897,3394,1937,2245
2468,3458,1908,2415
1786,3462,1821,2599
2100,3398,1786,2788
2261,3264,1807,2961
2509,3077,1874,3116
1947,2844,1973,3253
1531,2581,2094,3373
1854,2301,2243,3472
1738,2058,2416,3533
1897,1909,2601,3534
2152,1833,2773,3471
2141,1813,2911,3340
2438,1843,3028,3146
2392,1912,3139,2900
1920,2010,3256,2623
1834,2133,3358,2326
2243,2279,3410,2076
2294,2448,3406,1927
2168,2634,3335,1851
1897,2815,3205,1824
1499,2983,3015,1850
1424,3134,2779,1932
1575,3267,2512,2018
2166,3380,2236,2143
1642,3459,2003,2291
1833,3487,1860,2462
1425,3453,1789,2647
1800,3363,1764,2820
2280,3218,1782,2970
2146,3024,1845,3097
2037,2788,1936,3214
2010,2520,2051,3320
1656,2241,2191,3408
2400,2024,2353,3447
2333,1898,2539,3430
2212,1842,2728,3354
2316,1835,2903,3220
2235,1881,3062,3029
2201,1965,3202,2790
1714,2076,3318,2500
1972,2215,3392,2234
1885,2381,3410,2019
1795,2567,3367,1902
2384,2741,3271,1851
2318,2889,3131,1855
2522,3008,2945,1908
2543,3111,2725,1999
1789,3217,2471,2123
2372,3293,2210,2255
2124,3400,1993,2416
2553,3420,1866,2596
2305,3373,1808,2781
1890,3263,1805,2955
2007,3098,1852,3110
1770,2883,1937,3242
1838,2633,2087,3369
1876,2356,2187,3470
1510,2099,2353,3528
2379,1941,2533,3520
1714,1859,2711,3447
1446,1840,2865,3315
1625,1868,2982,3132
1678,1935,3091,2903
1755,2034,3191,2630
1905,2155,3297,2344
1805,2298,3365,2096
1914,2467,3365,1947
2347,2650,3294,1875
2297,2828,3167,1858
1971,2996,2989,1892
2039,3145,2772,1964
2057,3278,2519,2069
2411,3395,2251,2197
2007,3482,2015,2348
2013,3515,1874,2527
2094,3477,1805,2703
2554,3380,1784,2864
2527,3231,1813,2994
1673,3039,1882,3096
2222,2798,1987,3183
2221,2541,2107,3281
2088,2263,2252,3381
2052,2044,2442,3440
2015,1921,2611,3425
1866,1867,2793,3345
1850,1872,2948,3204
1547,1922,3116,3012
1950,2008,3252,2778
1970,2123,3376,2507
1628,2262,3458,2222
1883,2429,3483,2015
1979,2608,3440,1905
2322,2776,3332,1855
2126,2911,3175,1869
1530,3015,2978,1925
2716,3097,2742,2017
1682,3180,2490,2117
2431,3277,2223,2279
2319,3376,2003,2439
1981,3420,1880,2623
2283,3386,1828,2804
2386,3276,1834,2975
2118,3108,1889,3129
2079,2892,1978,3265
1959,2640,2093,3385
2039,2359,2238,3490
2100,2102,2385,3569
2778,1944,2584,3590
2085,1862,2751,3536
1886,1835,2890,3413
2058,1860,2990,3241
2177,1933,3066,3000
2445,2028,3138,2724
2120,2141,3231,2445
1548,2281,3334,2170
1998,2446,3385,1992
1635,2622,3288,1897
1821,2802,3248,1858
1519,2966,3081,1868
1314,3096,2868,1922
2385,3256,2616,2011
2067,3376,2350,2122
1889,3479,2086,2261
2545,3546,1909,2421
2159,3551,1769,2599
1595,3487,1768,2769
2012,3363,1763,2920
2118,3186,1803,3039
2074,2971,1880,3135
2130,2725,1983,3228
2407,2450,2109,3306
2254,2175,2254,3420
2352,1987,2424,3464
2030,1885,2610,3437
2358,1838,2788,3344
2570,1841,2958,3195
2352,1894,3110,2997
1595,1981,3245,2754
2423,2094,3363,2487
2196,2232,3450,2213
2739,2396,3477,2004
2056,2575,3438,1904
1903,2747,3337,1843
1717,2893,3184,1846
1887,3005,2996,1892
2762,3101,2778,1972
2151,3194,2530,2082
1932,3295,2266,2212
2175,3391,2026,2362
2052,3440,1880,2537
2008,3416,1809,2716
1665,3322,1797,2892
2509,3169,1836,3054
1615,2968,1902,3198
2051,2732,2019,3325
1797,2465,2149,3438
2375,2188,2301,3529
1796,1985,2476,3571
1817,1872,2655,3547
1823,1820,2811,3455
2037,1807,2926,3295
2352,1866,3023,3100
1907,1946,3113,2853
2085,2050,3214,2575
2487,2174,3320,2285
2265,2318,3393,2052
2515,2489,3395,1917
2257,2660,3320,1848
2359,2843,3183,1827
3153,3008,2993,1852
2302,3156,2763,1915
2642,3287,2503,2007
1517,3403,2232,2121
1891,3492,1997,2255
2072,3531,1848,2417
2141,3512,1764,2594
2375,3434,1733,2767
2202,3292,1748,2922
2349,3109,1792,3048
2420,2885,1876,3158
2221,2629,1979,3263
2380,2354,2105,3367
1916,2094,2253,3448
2416,1930,2425,3470
1988,1841,2609,3427
2323,1802,2789,3327
2393,1810,2959,3170
2155,1863,3110,2962
2134,1950,3244,2710
2207,2061,3352,2433
1912,2197,3418,2158
2253,2333,3431,1969
2418,2543,3386,1863
1978,2723,3287,1820
2072,2874,3098,1830
1792,2993,2959,1884
1748,3098,2736,1971
1120,3199,2468,2084
1256,3307,2224,2220
2058,3403,1994,2380
1843,3450,1906,2557
1380,3427,1781,2744
1555,3333,1773,2915
1448,3180,1809,3075
2305,2974,1882,3217
1802,2728,1987,3343
2032,2456,2113,3451
1837,2180,2261,3532
2392,1974,2433,3563
2398,1855,2615,3535
2154,1796,2786,3443
1853,1789,2929,3288
2049,1827,3048,3075
2097,1901,3164,2814
2256,2006,3280,2528
1921,2119,3376,2239
2028,2263,3419,2019
1601,2428,3402,1886
2254,2609,3322,1819
1880,2791,3186,1800
1714,2960,2996,1831
1785,3113,2763,1901
2089,3248,2502,1999
2079,3363,2230,2122
2148,3451,1999,2268
2263,3493,1846,2437
2476,3480,1764,2621
1804,3406,1733,2796
2160,3278,1742,2949
2056,3091,1796,3078
1993,2861,1884,3195
1845,2603,1995,3306
1891,2328,2131,3408
2420,2074,2288,3474
2174,1912,2469,3487
1502,1829,2658,3437
1836,1800,2839,3322
1971,1822,3004,3142
2080,1887,3151,2909
2315,1983,3275,2639
1807,2105,3370,2352
1483,2252,3419,2096
1930,2425,3417,1930
1562,2613,3360,1843
1581,2787,3249,1818
1834,2924,3085,1842
2070,3039,2877,1911
3166,3128,2637,2013
2606,3248,2378,2138
2080,3353,2119,2287
1959,3440,1924,2459
1983,3466,1813,2645
2396,3418,1768,2828
2146,3299,1780,2997
1384,3099,1838,3147
1703,2859,1933,3281
1463,2587,2053,3398
2023,2302,2198,3497
1250,2058,2365,3561
1412,1906,2551,3570
1995,1820,2730,3510
1581,1798,2880,3381
1971,1821,3006,3183
1940,1883,3127,2928
1883,1975,3247,2641
2074,2083,3351,2343
2276,2222,3410,2090
2538,2380,3412,1929
2203,2559,3355,1844
2450,2742,3238,1810
2221,2915,3065,1822
2338,3071,2842,1881
2438,3211,2587,1973
2664,3328,2316,2090
2154,3420,2063,2232
1675,3469,1890,2396
2224,3465,1793,2580
1981,3401,1754,2759
2619,3284,1759,2915
2162,3108,1811,3047
2907,2890,1900,3165
2760,2636,2014,3279
2547,2364,2152,3384
2546,2105,2313,3454
2146,1936,2498,3469
2250,1856,2687,3423
2473,1825,2867,3309
2318,1849,3030,3134
1996,1917,3174,2905
1197,2015,3297,2641
1510,2140,3387,2357
1693,2290,3429,2100
1713,2468,3417,1938
1923,2655,3349,1857
1372,2818,3224,1837
1809,2947,3051,1868
1621,3058,2835,1943
1526,3162,2590,2047
1608,3273,2326,2173
2283,3378,2072,2329
1998,3438,1906,2506
2421,3430,1819,2691
2274,3347,1795,2872
1701,3197,1824,3036
2823,2988,1895,3182
2637,2737,1996,3314
2507,2460,2121,3423
2601,2183,2272,3506
1878,1985,2449,3538
2540,1875,2632,3506
2695,1827,2797,3410
2028,1832,2930,3254
2463,1880,3045,3043
2175,1960,3159,2786
2122,2067,3276,2502
2316,2197,3365,2215
2245,2351,3396,2012
2165,2528,3361,1902
2248,2713,3265,1854
1507,2887,3116,1848
1606,3048,2914,1891
1586,3192,2670,1976
1696,3308,2432,2077
1584,3403,2165,2203
1908,3461,1958,2359
2337,3459,1840,2535
1952,3398,1785,2714
2106,3287,1778,2875
1872,3130,1820,3007
1809,2930,1902,3124
2179,2693,2007,3231
2015,2428,2137,3340
1799,2160,2297,3420
1690,1979,2479,3440
1946,1886,2665,3396
2100,1855,2846,3290
1996,1878,3009,3130
2017,1945,3155,2920
1911,2043,3283,2674
2457,2170,3389,2394
1876,2324,3443,2129
2214,2501,3430,1965
2286,2679,3354,1883
1445,2837,3227,1855
1638,2964,3055,1888
1612,3062,2847,1963
1821,3152,2607,2068
1831,3252,2345,2198
1476,3359,2090,2353
2172,3420,1927,2531
2037,3406,1845,2715
1743,3319,1820,2890
1970,3170,1847,3051
1522,2969,1918,3194
2066,2731,2018,3321
1905,2459,2141,3433
1880,2183,2289,3518
1856,1989,2462,3547
2069,1883,2640,3506
1858,1835,2803,3402
1995,1840,2935,3242
1768,1887,3045,3037
1806,1971,3140,2791
2250,2082,3245,2515
2183,2217,3350,2228
2002,2379,3402,2023
1855,2557,3379,1915
1848,2739,3283,1864
1762,2910,3135,1866
1588,3067,2942,1913
2483,3208,2707,1998
1963,3332,2451,2110
1562,3440,2179,2245
2021,3512,1974,2406
1902,3521,1857,2585
1742,3464,1801,2755
1128,3348,1797,2895
1472,3184,1838,3023
2033,2980,1915,3121
1727,2740,2023,3213
1299,2470,2151,3313
1726,2195,2305,3409
1523,2005,2483,3451
1685,1903,2667,3420
2320,1862,2844,3323
2037,1878,3007,3168
1797,1936,3154,2965
1859,2033,3291,2718
1948,2152,3400,2444
2371,2301,3480,2168
2123,2469,3495,1984
2105,2646,3439,1886
1893,2808,3321,1848
1603,2938,3153,1865
2274,3040,2947,1922
1850,3123,2712,2016
2152,3205,2453,2136
2447,3304,2185,2279
1719,3402,1979,2447
1998,3440,1864,2631
2330,3397,1813,2807
2108,3279,1821,2977
1690,3102,1873,3130
2291,2875,1955,3265
2015,2613,2066,3384
1942,2340,2197,3489
1795,2086,2351,3564
2343,1927,2526,3579
2165,1842,2698,3524
2094,1808,2852,3397
1803,1825,2973,3229
1940,1881,3072,3007
2206,1972,3160,2750
1888,2085,3261,2467
1532,2219,3363,2184
1537,2380,3416,1990
2218,2556,3392,1890
1902,2734,3295,1844
2209,2905,3141,1846
2165,3064,2941,1892
1668,3205,2699,1974
1321,3329,2439,2084
1469,3442,2156,2217
1925,3514,1962,2368
2545,3530,1833,2547
2397,3485,1775,2714
2122,3379,1757,2874
2091,3225,1780,3010
2332,3029,1843,3124
2248,2796,1940,3220
1748,2534,2059,3313
2388,2251,2204,3411
2105,2026,2376,3466
2243,1907,2559,3467
1446,1848,2741,3398
1633,1837,2915,3273
2330,1873,3072,3078
1759,1948,3214,2878
2032,2051,3338,2583
1392,2174,3433,2294
2280,2325,3479,2054
2115,2499,3458,1914
2394,2676,3376,1841
2883,2838,3243,1820
2158,2973,3066,1843
1988,3083,2853,1906
1432,3181,2611,2003
2257,3280,2347,2119
2478,3381,2086,2261
1830,3449,1913,2424
1521,3453,1814,2603
1649,3385,1779,2785
1966,3253,1796,2959
2039,3069,1857,3114
2380,2841,1951,3251
2485,2581,2067,3372
2159,2300,2207,3477
2125,2057,2369,3545
2245,1907,2551,3555
2711,1825,2726,3499
2353,1799,2875,3382
2278,1817,2997,3207
2417,1873,3100,2984
2172,1958,3207,2717
2302,2066,3310,2431
1678,2195,3394,2159
2112,2347,3421,1970
1809,2519,3379,1863
1715,2700,3276,1815
1723,2874,3119,1812
1710,3036,2914,1856
1474,3180,2674,1937
1857,3308,2408,2043
2184,3413,2140,2173
1771,3482,1937,2325
2055,3495,1815,2499
2122,3451,1755,2673
2268,3348,1738,2848
1625,3196,1764,2994
2470,2994,1831,3112
1928,2758,1814,3221
2128,2500,2041,3329
2214,2225,2181,3419
2221,2005,2346,3469
1915,1878,2531,3457
1862,1815,2718,3385
1557,1809,2894,3250
1588,1850,3053,3060
1688,1924,3195,2822
2327,2028,3315,2552
1496,2155,3350,2267
1786,2306,3419,2032
1962,2479,3427,1887
1676,2664,3271,1817
2194,2833,3213,1791
2331,2972,3039,1816
1949,3091,2823,1883
2361,3203,2588,1976
2258,3313,2324,2098
2079,3411,2068,2241
1835,3468,1890,2408
2462,3462,1793,2592
2081,3386,1763,2780
1669,3243,1784,2953
1985,3048,1852,3108
1870,2807,1950,3247
2371,2540,2071,3367
1573,2260,2213,3466
1717,2027,2381,3525
1495,1883,2567,3532
1675,1806,2745,3477
1945,1783,2893,3350
2080,1808,3012,3161
2280,1872,3263,2922
2550,1967,3247,2645
2138,2086,3353,2355
2398,2227,3418,2096
2268,2395,3428,1931
2207,2581,3376,1845
1705,2765,3261,1808
1756,2939,3085,1825
2102,3095,2860,1889
1835,3232,2600,1984
2208,3352,2326,2105
2193,3450,2068,2253
1590,3507,1894,2421
1996,3507,1796,2607
2163,3445,1755,2783
2330,3315,1766,2930
2094,3133,1823,3048
1863,2902,1908,3159
2207,2643,2021,3265
1844,2366,2159,3369
1866,2104,2321,3453
1790,1935,2504,3485
1889,1847,2695,3451
2600,1813,2874,3343
1966,1830,3037,3167
1911,1893,3181,2929
2036,1988,3305,2652
2251,2108,3397,2363
